collection_time,amps,volts,watts
1682635076.371227,0.926,5.343,4.947
1682635076.80539,0.926,5.343,4.947
1682635077.159906,0.6704,5.343,3.581
1682635077.586061,0.6704,5.343,3.581
1682635077.954696,0.6704,5.353,3.588
1682635078.331248,0.7852,5.353,4.203
1682635078.787976,0.7852,5.353,4.203
1682635079.148696,0.7852,5.341,4.193
1682635079.617443,0.7852,5.341,4.193
1682635079.929982,1.1026,5.341,5.888
1682635080.263577,1.1026,5.341,5.888
1682635080.677393,1.1026,5.338,5.885
1682635081.043939,1.1026,5.338,5.885
1682635081.408674,0.7956,5.338,4.246
1682635081.879933,0.7956,5.338,4.246
1682635082.185451,0.7956,5.34,4.248
1682635082.573823,0.7956,5.34,4.248
1682635083.041605,0.8915,5.34,4.76
1682635083.377648,0.8915,5.345,4.765
1682635083.824111,0.8915,5.345,4.765
1682635084.175333,0.6667,5.345,3.563
1682635084.572106,0.6667,5.345,3.563
1682635084.972057,0.6667,5.35,3.566
1682635085.334828,0.7532,5.35,4.029
1682635085.769966,0.7532,5.35,4.029
1682635086.122739,0.7532,5.342,4.023
1682635086.573682,0.7532,5.342,4.023
1682635086.952383,1.0166,5.342,5.43
1682635087.261454,1.0166,5.343,5.431
1682635087.603408,1.0166,5.343,5.431
1682635087.951624,0.7114,5.343,3.801
1682635088.571114,0.7114,5.343,3.801
1682635088.908669,0.7114,5.341,3.799
1682635089.226432,0.782,5.341,4.176
1682635089.589505,0.782,5.341,4.176
1682635089.886458,0.782,5.34,4.175
1682635090.185472,0.782,5.34,4.175
1682635090.585123,0.6632,5.34,3.541
1682635091.039116,0.6632,5.34,3.541
1682635091.342912,0.6632,5.342,3.542
1682635091.649528,0.6632,5.342,3.542
1682635092.013738,0.6687,5.342,3.572
1682635092.309158,0.6687,5.342,3.572
1682635092.667736,0.6687,5.349,3.576
1682635092.966405,0.6687,5.349,3.576
1682635093.327323,0.7285,5.349,3.896
1682635093.598377,0.7285,5.349,3.896
1682635093.965184,0.7285,5.338,3.888
1682635094.290639,0.7285,5.338,3.888
1682635094.621679,1.0516,5.338,5.613
1682635094.914163,1.0516,5.338,5.613
1682635095.2427,1.0516,5.342,5.617
1682635095.593147,1.0516,5.342,5.617
1682635095.896616,0.6895,5.342,3.683
1682635096.252355,0.6895,5.342,3.683
1682635096.562731,0.6895,5.352,3.69
1682635096.917524,0.6895,5.352,3.69
1682635097.211335,0.6924,5.352,3.705
1682635097.536408,0.6924,5.352,3.705
1682635097.896332,0.6924,5.34,3.697
1682635098.339979,0.6924,5.34,3.697
1682635098.701484,1.0761,5.34,5.746
1682635099.195967,1.0761,5.34,5.746
1682635099.489214,1.0761,5.338,5.744
1682635099.792941,1.0761,5.338,5.744
1682635100.153737,0.6973,5.338,3.722
1682635100.457574,0.6973,5.338,3.722
1682635100.813796,0.6973,5.337,3.721
1682635101.11502,0.6973,5.337,3.721
1682635101.454158,1.0718,5.337,5.72
1682635101.757449,1.0718,5.337,5.72
1682635102.233707,1.0718,5.342,5.725
1682635102.545523,1.0718,5.342,5.725
1682635102.953732,0.67,5.342,3.579
1682635103.405087,0.67,5.342,3.579
1682635103.70751,0.67,5.346,3.581
1682635104.015163,0.67,5.346,3.581
1682635104.417587,1.0743,5.346,5.743
1682635104.82032,1.0743,5.346,5.743
1682635105.20033,1.0743,5.341,5.737
1682635105.657466,1.0743,5.341,5.737
1682635105.986616,0.7754,5.341,4.141
1682635106.326866,0.7754,5.341,4.141
1682635106.624288,0.7754,5.338,4.139
1682635106.986493,0.7754,5.338,4.139
1682635107.312391,1.0004,5.338,5.34
1682635107.611486,1.0004,5.338,5.34
1682635107.931657,1.0004,5.344,5.346
1682635108.275872,1.0004,5.344,5.346
1682635108.606458,0.6973,5.344,3.726
1682635109.143709,0.6973,5.344,3.726
1682635109.586498,0.6973,5.341,3.724
1682635109.912717,0.7744,5.341,4.136
