seconds,cpu,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice
1682319473.915612,cpu,109008,32,27797,1451366,2765,0,1815,0,0,0
1682319474.015728,cpu,109008,32,27798,1451405,2765,0,1815,0,0,0
1682319474.115943,cpu,109009,32,27800,1451444,2765,0,1815,0,0,0
1682319474.216096,cpu,109009,32,27801,1451483,2765,0,1815,0,0,0
1682319474.316095,cpu,109009,32,27802,1451523,2765,0,1815,0,0,0
1682319474.416249,cpu,109010,32,27802,1451562,2765,0,1815,0,0,0
1682319474.516370,cpu,109010,32,27802,1451602,2765,0,1815,0,0,0
1682319474.616444,cpu,109010,32,27802,1451641,2765,0,1815,0,0,0
1682319474.716637,cpu,109010,32,27802,1451680,2765,0,1815,0,0,0
1682319474.816722,cpu,109010,32,27802,1451719,2766,0,1815,0,0,0
1682319474.916892,cpu,109010,32,27802,1451759,2766,0,1815,0,0,0
1682319475.017013,cpu,109010,32,27802,1451798,2766,0,1815,0,0,0
1682319475.117136,cpu,109010,32,27802,1451837,2766,0,1815,0,0,0
1682319475.217270,cpu,109010,32,27802,1451877,2766,0,1815,0,0,0
1682319475.317548,cpu,109010,32,27802,1451916,2766,0,1816,0,0,0
1682319475.417507,cpu,109010,32,27803,1451956,2766,0,1816,0,0,0
1682319475.517700,cpu,109010,32,27803,1451995,2766,0,1816,0,0,0
1682319475.617758,cpu,109010,32,27803,1452035,2766,0,1816,0,0,0
1682319475.717887,cpu,109010,32,27803,1452074,2766,0,1816,0,0,0
1682319475.818019,cpu,109010,32,27803,1452113,2766,0,1816,0,0,0
1682319475.918143,cpu,109010,32,27803,1452153,2766,0,1816,0,0,0
1682319476.018268,cpu,109010,32,27803,1452192,2766,0,1816,0,0,0
1682319476.118332,cpu,109010,32,27803,1452232,2766,0,1816,0,0,0
1682319476.218515,cpu,109010,32,27803,1452271,2766,0,1816,0,0,0
1682319476.318658,cpu,109010,32,27803,1452311,2766,0,1816,0,0,0
1682319476.418783,cpu,109010,32,27804,1452350,2766,0,1816,0,0,0
1682319476.518910,cpu,109010,32,27804,1452389,2766,0,1816,0,0,0
1682319476.619029,cpu,109010,32,27806,1452429,2766,0,1816,0,0,0
